#depth	accumulation (m ice equiv)	error (%)
depth	deporate	rel_unc	comment
2537.704	0.1036	0.2702702702702703
2537.995	0.1072	0.26119402985074625
2538.305	0.1099	0.25477707006369427
2538.608	0.1133	0.2471315092674316
2538.917	0.1102	0.2540834845735027
2539.221	0.1042	0.2591170825335892
2539.495	0.1028	0.26264591439688717
2539.749	0.0994	0.2716297786720322
2540.042	0.1012	0.26679841897233203
2540.333	0.1002	0.2694610778443114
2540.578	0.0976	0.2766393442622951
2540.834	0.0962	0.2806652806652807
2541.106	0.0998	0.27054108216432865
2541.375	0.1022	0.26418786692759294
2541.683	0.1062	0.2542372881355932
2541.957	0.1091	0.24747937671860679
2542.263	0.1052	0.25665399239543724
2542.539	0.1021	0.2644466209598433
2542.807	0.0986	0.27383367139959436
2543.058	0.0987	0.2735562310030395
2543.343	0.1014	0.2662721893491124
2543.632	0.1027	0.2629016553067186
2543.923	0.1018	0.26522593320235754
2544.171	0.103	0.2621359223300971
2544.453	0.1042	0.2687140115163148
2544.745	0.1091	0.2566452795600367
2545.051	0.1089	0.2571166207529844
2545.332	0.107	0.26168224299065423
2545.618	0.1039	0.2694898941289702
2545.923	0.1091	0.2566452795600367
2546.189	0.1109	0.25247971145175835
2546.515	0.1098	0.2550091074681239
2546.806	0.1146	0.24432809773123912
2547.097	0.1106	0.25316455696202533
2547.413	0.1108	0.25270758122743686
2547.68	0.109	0.25688073394495414
2547.988	0.1097	0.2552415679124886
2548.282	0.1083	0.25854108956602034
2548.575	0.1056	0.26515151515151514
2548.847	0.1035	0.2705314009661836
2549.127	0.1077	0.25998142989786444
2549.419	0.1084	0.25830258302583026
2549.717	0.1074	0.260707635009311
2549.995	0.1071	0.26143790849673204
2550.259	0.1022	0.273972602739726
2550.557	0.1054	0.26565464895635676
2550.823	0.1096	0.25547445255474455
2551.127	0.1103	0.25385312783318226
2551.442	0.1088	0.2573529411764706
2551.707	0.107	0.26168224299065423
2551.986	0.1079	0.25949953660797037
2552.295	0.1147	0.24411508282476024
2552.586	0.1177	0.23789294817332202
2552.925	0.1131	0.2564102564102564
2553.214	0.1068	0.27153558052434457
2553.489	0.1015	0.2857142857142857
2553.746	0.1018	0.28487229862475444
2554.01	0.1049	0.2764537654909438
2554.292	0.109	0.26605504587155965
2554.592	0.1147	0.2528334786399303
2554.902	0.1131	0.2564102564102564
2555.209	0.111	0.26126126126126126
2555.494	0.1111	0.26102610261026105
2555.787	0.1122	0.25846702317290554
2556.081	0.1191	0.2434928631402183
2556.409	0.1158	0.2504317789291883
2556.731	0.1179	0.24597116200169636
2557.005	0.1095	0.26484018264840187
2557.308	0.1074	0.2700186219739293
2557.576	0.109	0.25688073394495414
2557.863	0.1074	0.2700186219739293
2558.147	0.1058	0.2741020793950851
2558.435	0.1019	0.2747791952894995
2558.702	0.0989	0.28311425682507585
2558.955	0.1014	0.27613412228796846
2559.212	0.1057	0.26490066225165565
2559.497	0.11	0.2545454545454546
2559.795	0.1161	0.24117140396210165
2560.117	0.1161	0.24117140396210165
2560.425	0.1144	0.24475524475524477
2560.695	0.1078	0.2597402597402597
2560.971	0.1061	0.27332704995287466
2561.242	0.1061	0.27332704995287466
2561.53	0.1059	0.2738432483474977
2561.804	0.1097	0.2643573381950775
2562.111	0.1108	0.26173285198555957
2562.389	0.1094	0.25594149908592323
2562.669	0.1112	0.2517985611510792
2562.976	0.1149	0.24369016536118362
2563.29	0.1141	0.245398773006135
2563.573	0.1085	0.2672811059907834
2563.875	0.105	0.2761904761904762
2564.112	0.1033	0.2807357212003872
2564.401	0.1043	0.27804410354745923
2564.674	0.109	0.26605504587155965
2564.972	0.1068	0.27153558052434457
2565.25	0.1103	0.26291931097008164
2565.511	0.1093	0.2653247941445563
2565.819	0.1149	0.2523933855526545
2566.131	0.1192	0.24328859060402686
2566.453	0.1166	0.2487135506003431
2566.738	0.1063	0.2822201317027281
2567.003	0.1057	0.28382213812677387
2567.26	0.1072	0.2798507462686567
2567.562	0.1108	0.27075812274368233
2567.851	0.1171	0.2561912894961571
2568.151	0.1206	0.24875621890547264
2568.496	0.1238	0.24232633279483037
2568.82	0.126	0.23809523809523808
2569.137	0.1215	0.24691358024691357
2569.485	0.1218	0.2463054187192118
2569.789	0.1159	0.2588438308886971
2570.082	0.1117	0.26857654431512984
2570.339	0.1102	0.27223230490018147
2570.66	0.11	0.2727272727272727
2570.948	0.1103	0.271985494106981
2571.223	0.1082	0.277264325323475
2571.517	0.1068	0.27153558052434457
2571.786	0.1116	0.25985663082437277
2572.082	0.1125	0.2577777777777778
2572.392	0.1163	0.24935511607910577
2572.697	0.1162	0.2495697074010327
2572.985	0.1118	0.25939177101967803
2573.293	0.114	0.2543859649122807
2573.562	0.1124	0.2580071174377224
2573.878	0.1138	0.2548330404217926
2574.186	0.1139	0.2546093064091308
2574.473	0.1127	0.2573203194321207
2574.743	0.1141	0.2541630148992112
2575.045	0.1139	0.2546093064091308
2575.369	0.1186	0.24451939291736932
2575.66	0.1149	0.2523933855526545
2575.965	0.1103	0.26291931097008164
2576.233	0.1099	0.26387625113739765
2576.512	0.1096	0.2645985401459854
2576.83	0.109	0.26605504587155965
2577.091	0.1115	0.26905829596412556
2577.376	0.109	0.27522935779816515
2577.666	0.112	0.26785714285714285
2577.982	0.1155	0.2510822510822511
2578.264	0.1183	0.2451394759087067
2578.574	0.1191	0.2434928631402183
2578.89	0.1244	0.24115755627009647
2579.214	0.1191	0.2518891687657431
2579.543	0.1198	0.25041736227045075
2579.823	0.1122	0.26737967914438504
2580.141	0.109	0.27522935779816515
2580.42	0.1108	0.27075812274368233
2580.689	0.1111	0.27002700270027
2580.993	0.1124	0.2669039145907473
2581.299	0.1194	0.25125628140703515
2581.6	0.1203	0.24937655860349126
2581.942	0.1166	0.2487135506003431
2582.228	0.1188	0.2441077441077441
2582.529	0.1138	0.2548330404217926
2582.826	0.1183	0.2451394759087067
2583.145	0.114	0.2543859649122807
2583.446	0.1117	0.25962399283795884
2583.718	0.1081	0.2682701202590194
2584.002	0.1099	0.26387625113739765
2584.296	0.1101	0.254314259763851
2584.606	0.1111	0.252025202520252
2584.868	0.1065	0.26291079812206575
2585.15	0.1038	0.2697495183044316
2585.427	0.105	0.26666666666666666
2585.693	0.1027	0.2726387536514119
2585.969	0.1058	0.2646502835538752
2586.214	0.1079	0.25949953660797037
2586.547	0.1119	0.25915996425379806
2586.833	0.1138	0.2548330404217926
2587.12	0.1112	0.26079136690647486
2587.404	0.1114	0.26032315978456017
2587.721	0.1152	0.2517361111111111
2588.012	0.116	0.25
2588.318	0.12	0.2416666666666667
2588.638	0.1191	0.2434928631402183
2588.968	0.1215	0.23868312757201648
2589.281	0.1151	0.25195482189400525
2589.587	0.1102	0.2631578947368421
2589.847	0.1121	0.2586975914362177
2590.153	0.1138	0.2548330404217926
2590.464	0.1148	0.2526132404181185
2590.779	0.1095	0.26484018264840187
2591.03	0.1049	0.2669208770257388
2591.318	0.0977	0.2865916069600819
2591.565	0.102	0.27450980392156865
2591.826	0.1068	0.26217228464419473
2592.122	0.1117	0.25067144136078784
2592.417	0.1112	0.2517985611510792
2592.721	0.1116	0.25089605734767023
2592.997	0.11	0.2545454545454546
2593.303	0.111	0.25225225225225223
2593.564	0.1103	0.25385312783318226
2593.876	0.1095	0.2557077625570776
2594.155	0.1111	0.252025202520252
2594.449	0.109	0.25688073394495414
2594.747	0.109	0.25688073394495414
2595.02	0.1039	0.2694898941289702
2595.309	0.1058	0.2646502835538752
2595.559	0.103	0.2718446601941748
2595.846	0.1027	0.2726387536514119
2596.094	0.1056	0.26515151515151514
2596.393	0.1064	0.26315789473684215
2596.663	0.1084	0.24907749077490776
2596.969	0.1111	0.252025202520252
2597.248	0.1106	0.25316455696202533
2597.568	0.1111	0.252025202520252
2597.825	0.1076	0.26022304832713755
2598.132	0.1052	0.2661596958174905
2598.411	0.1059	0.26440037771482533
2598.675	0.1102	0.2540834845735027
2598.965	0.1096	0.25547445255474455
2599.273	0.1091	0.2566452795600367
2599.544	0.1072	0.26119402985074625
2599.829	0.1082	0.24953789279112754
2600.141	0.1091	0.24747937671860679
2600.419	0.1103	0.24478694469628287
2600.697	0.1065	0.2535211267605634
2600.986	0.1066	0.25328330206378985
2601.271	0.103	0.2621359223300971
2601.542	0.1028	0.26264591439688717
2601.786	0.1002	0.2694610778443114
2602.077	0.1035	0.2608695652173913
2602.338	0.1049	0.25738798856053385
2602.634	0.1054	0.25616698292220114
2602.901	0.1041	0.25936599423631124
2603.202	0.1031	0.2618816682832202
2603.448	0.1043	0.25886864813039306
2603.742	0.1006	0.268389662027833
2604.01	0.102	0.2647058823529412
2604.256	0.1046	0.2676864244741874
2604.553	0.1087	0.2575896964121435
2604.855	0.1121	0.24977698483496877
2605.156	0.1138	0.2460456942003515
2605.449	0.1123	0.24933214603739984
2605.758	0.1112	0.2517985611510792
2606.047	0.1103	0.25385312783318226
2606.329	0.1069	0.26192703461178674
2606.611	0.1084	0.25830258302583026
2606.91	0.1116	0.25089605734767023
2607.202	0.1124	0.2491103202846975
2607.509	0.1108	0.26173285198555957
2607.8	0.1082	0.2587800369685767
2608.071	0.1075	0.26046511627906976
2608.366	0.1084	0.25830258302583026
2608.65	0.1132	0.24734982332155478
2608.953	0.1153	0.24284475281873374
2609.275	0.1179	0.2374893977947413
2609.596	0.1162	0.24096385542168675
2609.902	0.1125	0.24888888888888888
2610.188	0.1113	0.25157232704402516
2610.48	0.1082	0.2587800369685767
2610.779	0.1116	0.25089605734767023
2611.059	0.109	0.25688073394495414
2611.364	0.1092	0.2564102564102564
2611.661	0.1085	0.25806451612903225
2611.925	0.1052	0.2661596958174905
2612.199	0.1044	0.2681992337164751
2612.493	0.1063	0.2634054562558796
2612.771	0.1115	0.25112107623318386
2613.079	0.1168	0.2397260273972603
2613.393	0.1181	0.23708721422523288
2613.73	0.1164	0.24054982817869416
2614.024	0.1165	0.24892703862660945
2614.327	0.1128	0.2570921985815603
2614.635	0.1127	0.2573203194321207
2614.928	0.1152	0.2517361111111111
2615.229	0.1124	0.2580071174377224
2615.534	0.1107	0.26196928635953026
2615.823	0.1119	0.25915996425379806
2616.106	0.1114	0.26032315978456017
2616.432	0.1142	0.25394045534150617
2616.717	0.1147	0.2528334786399303
2617.02	0.1152	0.2517361111111111
2617.337	0.113	0.25663716814159293
2617.652	0.1127	0.2573203194321207
2617.93	0.1126	0.25754884547069273
2618.227	0.1096	0.2645985401459854
2618.533	0.1117	0.25962399283795884
2618.822	0.115	0.25217391304347825
2619.127	0.1176	0.24659863945578234
2619.458	0.1211	0.23947151114781173
2619.804	0.1177	0.23789294817332202
2620.098	0.1133	0.2471315092674316
2620.376	0.107	0.26168224299065423
2620.647	0.1068	0.26217228464419473
2620.956	0.1075	0.26046511627906976
2621.253	0.1095	0.2557077625570776
2621.536	0.1071	0.26143790849673204
2621.814	0.107	0.26168224299065423
2622.116	0.1133	0.2471315092674316
2622.415	0.113	0.24778761061946902
2622.732	0.1107	0.2529358626919602
2623.015	0.1084	0.25830258302583026
2623.301	0.1108	0.25270758122743686
2623.574	0.1127	0.2573203194321207
2623.899	0.1139	0.2546093064091308
2624.218	0.1185	0.2447257383966245
2624.532	0.1154	0.2512998266897747
2624.841	0.1118	0.25939177101967803
2625.139	0.1089	0.27548209366391185
2625.43	0.1123	0.26714158504007124
2625.717	0.1173	0.25575447570332477
2626.037	0.1224	0.24509803921568626
2626.394	0.1247	0.24057738572574175
2626.746	0.1263	0.2375296912114014
2627.058	0.1177	0.2548853016142736
2627.381	0.1138	0.26362038664323373
2627.657	0.1143	0.26246719160104987
2627.961	0.121	0.256198347107438
2628.314	0.1269	0.23640661938534277
2628.657	0.1254	0.23923444976076552
2629.004	0.1189	0.25231286795626573
2629.303	0.1182	0.25380710659898476
2629.603	0.1179	0.2544529262086514
2629.933	0.1204	0.24916943521594684
2630.262	0.1171	0.24765157984628525
2630.58	0.1149	0.2523933855526545
2630.867	0.1092	0.26556776556776557
2631.167	0.104	0.27884615384615385
2631.432	0.1066	0.27204502814258913
2631.713	0.1085	0.2672811059907834
2632.034	0.1111	0.26102610261026105
2632.315	0.112	0.25892857142857145
2632.636	0.1138	0.2548330404217926
2632.935	0.1169	0.24807527801539778
2633.263	0.1152	0.2604166666666667
2633.574	0.1186	0.25295109612141653
2633.893	0.1172	0.25597269624573377
2634.205	0.1181	0.2540220152413209
2634.526	0.1204	0.24916943521594684
2634.846	0.1225	0.24489795918367346
2635.185	0.1255	0.2390438247011952
2635.518	0.1288	0.2406832298136646
2635.875	0.1204	0.2574750830564784
2636.221	0.1194	0.25963149078726966
2636.486	0.1134	0.27336860670194
2636.804	0.115	0.26956521739130435
2637.097	0.1186	0.26138279932546377
2637.436	0.1198	0.25876460767946574
2637.772	0.121	0.256198347107438
2638.098	0.1205	0.2572614107883818
2638.413	0.1188	0.2609427609427609
2638.731	0.1187	0.2611625947767481
2639.03	0.1237	0.25060630557801133
2639.387	0.1294	0.2395672333848532
2639.766	0.128	0.2421875
2640.094	0.1274	0.2433281004709576
2640.41	0.125	0.248
2640.763	0.1238	0.25040387722132473
2641.108	0.1201	0.2581182348043297
2641.405	0.1166	0.2658662092624357
2641.712	0.113	0.2743362831858407
2642.02	0.1171	0.26473099914602904
2642.333	0.1195	0.2594142259414226
2642.658	0.1147	0.2702702702702703
2642.97	0.116	0.2672413793103448
2643.247	0.1161	0.2670111972437554
2643.576	0.1208	0.25662251655629137
2643.932	0.1292	0.23993808049535603
2644.293	0.1293	0.2397525135344161
2644.627	0.1267	0.2525651144435675
2644.937	0.1215	0.26337448559670784
2645.284	0.1227	0.26079869600651995
2645.62	0.1255	0.2549800796812749
2645.947	0.1263	0.2612826603325416
2646.283	0.1303	0.25326170376055257
2646.647	0.1313	0.25133282559025133
2647.002	0.1327	0.24114544084400902
2647.351	0.132	0.24242424242424243
2647.709	0.1336	0.24700598802395213
2648.066	0.1311	0.2517162471395881
2648.445	0.1302	0.2534562211981567
2648.769	0.1237	0.2586903799514956
2649.094	0.1192	0.2684563758389262
2649.412	0.1213	0.26380873866446825
2649.726	0.1231	0.2599512591389115
2650.072	0.127	0.25196850393700787
2650.4	0.1288	0.2484472049689441
2650.775	0.1211	0.26424442609413706
2651.109	0.1228	0.26058631921824105
2651.384	0.1184	0.2702702702702703
2651.731	0.1148	0.2787456445993031
2652.045	0.1222	0.2618657937806874
2652.344	0.1221	0.2620802620802621
2652.715	0.1264	0.2531645569620253
2653.06	0.1328	0.24096385542168675
2653.394	0.1329	0.24078254326561327
2653.775	0.1303	0.24558710667689948
2654.118	0.1316	0.24316109422492402
2654.456	0.1263	0.2612826603325416
2654.791	0.1216	0.2713815789473684
2655.124	0.1212	0.2722772277227723
2655.438	0.1232	0.26785714285714285
2655.775	0.1254	0.2631578947368421
2656.131	0.1297	0.2544333076329992
2656.473	0.1324	0.24169184290030213
2656.821	0.1342	0.23845007451564826
2657.194	0.1328	0.24096385542168675
2657.55	0.1299	0.24634334103156277
2657.906	0.1256	0.2547770700636943
2658.24	0.1248	0.25641025641025644
2658.55	0.1202	0.26622296173044924
2658.876	0.1253	0.2553870710295291
2659.213	0.1265	0.25296442687747034
2659.566	0.1258	0.25437201907790147
2659.911	0.1223	0.2616516762060507
2660.203	0.1186	0.26138279932546377
2660.519	0.1195	0.2594142259414226
2660.871	0.121	0.256198347107438
2661.186	0.123	0.25203252032520324
2661.499	0.1224	0.25326797385620914
2661.869	0.1245	0.24899598393574296
2662.204	0.1236	0.25080906148867316
2662.527	0.1197	0.25898078529657476
2662.827	0.1158	0.26770293609671847
2663.166	0.1145	0.2707423580786026
2663.463	0.1203	0.257689110556941
2663.758	0.1227	0.2526487367563162
2664.132	0.126	0.24603174603174602
2664.47	0.1226	0.24469820554649266
2664.791	0.1175	0.2553191489361702
2665.098	0.1123	0.26714158504007124
2665.387	0.1161	0.25839793281653745
2665.702	0.1197	0.2506265664160401
2666.044	0.1256	0.23885350318471338
2666.389	0.1198	0.25041736227045075
2666.703	0.1204	0.24916943521594684
2666.989	0.1181	0.2540220152413209
2667.328	0.1184	0.25337837837837834
2667.634	0.1201	0.2497918401332223
2667.964	0.118	0.2542372881355932
2668.269	0.1162	0.25817555938037867
2668.591	0.1158	0.25906735751295334
2668.9	0.118	0.2542372881355932
2669.222	0.1171	0.2561912894961571
2669.537	0.1234	0.24311183144246354
2669.885	0.1252	0.23961661341853033
2670.22	0.1241	0.24174053182917002
2670.558	0.1205	0.24896265560165975
2670.859	0.121	0.24793388429752067
2671.19	0.118	0.2542372881355932
2671.523	0.1191	0.2518891687657431
2671.831	0.1189	0.25231286795626573
2672.15	0.1188	0.2525252525252525
2672.459	0.1178	0.2546689303904923
2672.795	0.12	0.25
2673.104	0.1197	0.2506265664160401
2673.433	0.115	0.2608695652173913
2673.735	0.1157	0.25929127052722556
2674.042	0.1138	0.26362038664323373
2674.356	0.116	0.2586206896551724
2674.68	0.1208	0.24834437086092714
2674.999	0.117	0.2564102564102564
2675.313	0.1192	0.25167785234899326
2675.619	0.1213	0.24732069249793898
2675.955	0.1224	0.24509803921568626
2676.308	0.1208	0.24834437086092714
2676.607	0.118	0.2542372881355932
2676.911	0.1155	0.2597402597402597
2677.215	0.1164	0.25773195876288657
2677.536	0.1184	0.25337837837837834
2677.867	0.1144	0.26223776223776224
2678.161	0.1148	0.2613240418118467
2678.455	0.1133	0.264783759929391
2678.755	0.1181	0.2540220152413209
2679.081	0.12	0.25
2679.402	0.1229	0.24410089503661514
2679.727	0.1233	0.24330900243309
2680.067	0.12	0.25
2680.393	0.1204	0.24916943521594684
2680.701	0.1163	0.2579535683576956
2681.024	0.1156	0.25951557093425603
2681.325	0.1169	0.2566295979469632
2681.633	0.1146	0.2617801047120419
2681.95	0.1175	0.2553191489361702
2682.262	0.117	0.2564102564102564
2682.57	0.1194	0.25125628140703515
2682.895	0.1193	0.2598491198658843
2683.22	0.1218	0.2545155993431855
2683.543	0.122	0.2459016393442623
2683.881	0.1204	0.24916943521594684
2684.213	0.1209	0.24813895781637718
2684.503	0.1239	0.24213075060532688
2684.847	0.1257	0.2386634844868735
2685.227	0.1267	0.2367797947908445
2685.545	0.1211	0.2477291494632535
2685.864	0.1103	0.271985494106981
2686.145	0.1114	0.26929982046678635
2686.419	0.1139	0.2633889376646181
2686.747	0.1185	0.2616033755274262
2687.086	0.1208	0.25662251655629137
2687.389	0.118	0.2627118644067797
2687.708	0.1169	0.2566295979469632
2688.014	0.1199	0.25020850708924103
2688.344	0.1208	0.25662251655629137
2688.655	0.1226	0.2528548123980424
2689.007	0.1244	0.2491961414790997
2689.324	0.1268	0.2444794952681388
2689.672	0.1244	0.2491961414790997
2690.012	0.1219	0.25430680885972107
2690.333	0.1189	0.2607232968881413
2690.637	0.1208	0.25662251655629137
2690.947	0.1216	0.2631578947368421
2691.276	0.124	0.25806451612903225
2691.624	0.123	0.2601626016260163
2691.975	0.1252	0.25559105431309903
2692.287	0.1255	0.2549800796812749
2692.62	0.128	0.25
2692.963	0.1267	0.2525651144435675
2693.31	0.1298	0.2465331278890601
2693.662	0.1297	0.2467232074016962
2693.999	0.1318	0.24279210925644917
2694.362	0.1281	0.24980483996877442
2694.71	0.1293	0.24748646558391338
2695.045	0.1269	0.25216706067769895
2695.366	0.1246	0.2568218298555377
2695.703	0.1242	0.2576489533011272
2696.046	0.1232	0.2597402597402597
2696.349	0.1217	0.2629416598192276
2696.681	0.1244	0.25723472668810293
2697.023	0.1294	0.2395672333848532
2697.353	0.1263	0.2454473475851148
2697.712	0.1282	0.24180967238689546
2698.033	0.1235	0.25101214574898784
2698.375	0.1217	0.25472473294987674
2698.684	0.1224	0.25326797385620914
2699.013	0.1235	0.25101214574898784
2699.343	0.1182	0.2622673434856176
2699.683	0.1146	0.2705061082024433
2699.953	0.1126	0.2753108348134991
2700.255	0.1191	0.2686817800167926
2700.572	0.1194	0.26800670016750416
2700.931	0.1253	0.2553870710295291
2701.224	0.1283	0.24941543257989088
2701.603	0.1308	0.24464831804281345
2701.943	0.1361	0.23512123438648053
2702.32	0.1323	0.2418745275888133
2702.663	0.1348	0.23738872403560832
2703.032	0.1286	0.24883359253499224
