Age [a] (b2k),Depth ice/snow [m] (NGRIP1),Depth ice/snow [m] (NGRIP2),MCE [a],comb_ngrip
45318,,2187.367,1832,2187.367
45319,,2187.38,1832,2187.38
45320,,2187.402,1832,2187.402
45321,,2187.414,1832,2187.414
45322,,2187.43,1832,2187.43
45323,,2187.449,1833,2187.449
45324,,2187.462,1833,2187.462
45325,,2187.481,1833,2187.481
45326,,2187.497,1833,2187.497
45327,,2187.512,1833,2187.512
45328,,2187.532,1833,2187.532
45329,,2187.55,1833,2187.55
45330,,2187.571,1833,2187.571
45331,,2187.6,1833,2187.6
45332,,2187.628,1833,2187.628
45333,,2187.649,1833,2187.649
45334,,2187.666,1833,2187.666
45335,,2187.682,1833,2187.682
45336,,2187.703,1833,2187.703
45337,,2187.718,1833,2187.718
45338,,2187.737,1833,2187.737
45339,,2187.759,1833,2187.759
45340,,2187.77,1834,2187.77
45341,,2187.79,1834,2187.79
45342,,2187.806,1834,2187.806
45343,,2187.819,1834,2187.819
45344,,2187.852,1834,2187.852
45345,,2187.873,1834,2187.873
45346,,2187.887,1834,2187.887
45347,,2187.915,1834,2187.915
45348,,2187.934,1834,2187.934
45349,,2187.946,1834,2187.946
45350,,2187.96,1834,2187.96
45351,,2187.978,1835,2187.978
45352,,2187.986,1835,2187.986
45353,,2188.001,1835,2188.001
45354,,2188.019,1835,2188.019
45355,,2188.035,1835,2188.035
45356,,2188.05,1835,2188.05
45357,,2188.064,1835,2188.064
45358,,2188.076,1835,2188.076
45359,,2188.097,1835,2188.097
45360,,2188.109,1835,2188.109
45361,,2188.121,1835,2188.121
45362,,2188.136,1835,2188.136
45363,,2188.167,1835,2188.167
45364,,2188.181,1836,2188.181
45365,,2188.191,1836,2188.191
45366,,2188.213,1836,2188.213
45367,,2188.229,1836,2188.229
45368,,2188.241,1836,2188.241
45369,,2188.259,1836,2188.259
45370,,2188.274,1836,2188.274
45371,,2188.286,1837,2188.286
45372,,2188.301,1837,2188.301
45373,,2188.322,1837,2188.322
45374,,2188.339,1837,2188.339
45375,,2188.353,1837,2188.353
45376,,2188.373,1837,2188.373
45377,,2188.385,1837,2188.385
45378,,2188.411,1837,2188.411
45379,,2188.426,1837,2188.426
45380,,2188.442,1837,2188.442
45381,,2188.456,1837,2188.456
45382,,2188.471,1837,2188.471
45383,,2188.482,1837,2188.482
45384,,2188.491,1838,2188.491
45385,,2188.503,1838,2188.503
45386,,2188.52,1838,2188.52
45387,,2188.548,1838,2188.548
45388,,2188.56,1839,2188.56
45389,,2188.582,1839,2188.582
45390,,2188.601,1839,2188.601
45391,,2188.616,1839,2188.616
45392,,2188.628,1839,2188.628
45393,,2188.66,1839,2188.66
45394,,2188.678,1839,2188.678
45395,,2188.707,1839,2188.707
45396,,2188.729,1839,2188.729
45397,,2188.749,1839,2188.749
45398,,2188.774,1839,2188.774
45399,,2188.799,1839,2188.799
45400,,2188.826,1839,2188.826
45401,,2188.835,1840,2188.835
45402,,2188.848,1840,2188.848
45403,,2188.863,1840,2188.863
45404,,2188.886,1840,2188.886
45405,,2188.908,1840,2188.908
45406,,2188.924,1840,2188.924
45407,,2188.948,1840,2188.948
45408,,2188.965,1840,2188.965
45409,,2188.979,1840,2188.979
45410,,2188.997,1840,2188.997
45411,,2189.02,1840,2189.02
45412,,2189.041,1840,2189.041
45413,,2189.059,1840,2189.059
45414,,2189.076,1840,2189.076
45415,,2189.099,1840,2189.099
45416,,2189.12,1840,2189.12
45417,,2189.143,1840,2189.143
45418,,2189.155,1840,2189.155
45419,,2189.174,1840,2189.174
45420,,2189.203,1840,2189.203
45421,,2189.224,1840,2189.224
45422,,2189.248,1840,2189.248
45423,,2189.266,1840,2189.266
45424,,2189.289,1840,2189.289
45425,,2189.311,1840,2189.311
45426,,2189.328,1841,2189.328
45427,,2189.343,1841,2189.343
45428,,2189.36,1841,2189.36
45429,,2189.38,1841,2189.38
45430,,2189.398,1841,2189.398
45431,,2189.418,1841,2189.418
45432,,2189.435,1841,2189.435
45433,,2189.454,1841,2189.454
45434,,2189.478,1841,2189.478
45435,,2189.498,1841,2189.498
45436,,2189.515,1841,2189.515
45437,,2189.527,1841,2189.527
45438,,2189.542,1841,2189.542
45439,,2189.573,1841,2189.573
45440,,2189.59,1842,2189.59
45441,,2189.602,1842,2189.602
45442,,2189.624,1842,2189.624
45443,,2189.643,1842,2189.643
45444,,2189.672,1842,2189.672
45445,,2189.687,1842,2189.687
45446,,2189.701,1842,2189.701
45447,,2189.718,1842,2189.718
45448,,2189.744,1842,2189.744
45449,,2189.758,1842,2189.758
45450,,2189.783,1842,2189.783
45451,,2189.808,1842,2189.808
45452,,2189.83,1842,2189.83
45453,,2189.853,1842,2189.853
45454,,2189.876,1842,2189.876
45455,,2189.894,1842,2189.894
45456,,2189.916,1842,2189.916
45457,,2189.936,1842,2189.936
45458,,2189.957,1842,2189.957
45459,,2189.973,1843,2189.973
45460,,2189.988,1843,2189.988
45461,,2190.006,1843,2190.006
45462,,2190.031,1843,2190.031
45463,,2190.052,1843,2190.052
45464,,2190.068,1843,2190.068
45465,,2190.089,1843,2190.089
45466,,2190.106,1843,2190.106
45467,,2190.119,1843,2190.119
45468,,2190.135,1843,2190.135
45469,,2190.147,1843,2190.147
45470,,2190.168,1843,2190.168
45471,,2190.196,1843,2190.196
45472,,2190.208,1843,2190.208
45473,,2190.22,1843,2190.22
45474,,2190.238,1843,2190.238
45475,,2190.248,1844,2190.248
45476,,2190.272,1844,2190.272
45477,,2190.297,1844,2190.297
45478,,2190.323,1844,2190.323
45479,,2190.346,1844,2190.346
45480,,2190.359,1844,2190.359
45481,,2190.382,1844,2190.382
45482,,2190.4,1844,2190.4
45483,,2190.422,1844,2190.422
45484,,2190.442,1844,2190.442
45485,,2190.468,1844,2190.468
45486,,2190.494,1844,2190.494
45487,,2190.517,1844,2190.517
45488,,2190.535,1844,2190.535
45489,,2190.557,1844,2190.557
45490,,2190.578,1844,2190.578
45491,,2190.59,1845,2190.59
45492,,2190.613,1845,2190.613
45493,,2190.641,1845,2190.641
45494,,2190.662,1845,2190.662
45495,,2190.678,1845,2190.678
45496,,2190.71,1845,2190.71
45497,,2190.729,1845,2190.729
45498,,2190.751,1845,2190.751
45499,,2190.774,1845,2190.774
45500,,2190.798,1845,2190.798
45501,,2190.814,1845,2190.814
45502,,2190.839,1845,2190.839
45503,,2190.872,1845,2190.872
45504,,2190.891,1845,2190.891
45505,,2190.917,1845,2190.917
45506,,2190.94,1845,2190.94
45507,,2190.954,1845,2190.954
45508,,2190.971,1845,2190.971
45509,,2191.005,1845,2191.005
45510,,2191.027,1845,2191.027
45511,,2191.038,1846,2191.038
45512,,2191.051,1846,2191.051
45513,,2191.073,1846,2191.073
45514,,2191.091,1846,2191.091
45515,,2191.112,1846,2191.112
45516,,2191.135,1846,2191.135
45517,,2191.166,1846,2191.166
45518,,2191.182,1846,2191.182
45519,,2191.213,1846,2191.213
45520,,2191.237,1846,2191.237
45521,,2191.254,1846,2191.254
45522,,2191.275,1846,2191.275
45523,,2191.302,1846,2191.302
45524,,2191.317,1846,2191.317
45525,,2191.343,1846,2191.343
45526,,2191.36,1846,2191.36
45527,,2191.379,1846,2191.379
45528,,2191.399,1846,2191.399
45529,,2191.417,1846,2191.417
45530,,2191.447,1846,2191.447
45531,,2191.471,1846,2191.471
45532,,2191.493,1846,2191.493
45533,,2191.519,1846,2191.519
45534,,2191.54,1846,2191.54
45535,,2191.558,1846,2191.558
45536,,2191.584,1846,2191.584
45537,,2191.613,1846,2191.613
45538,,2191.638,1846,2191.638
45539,,2191.668,1846,2191.668
45540,,2191.692,1846,2191.692
45541,,2191.708,1847,2191.708
45542,,2191.729,1847,2191.729
45543,,2191.757,1847,2191.757
45544,,2191.791,1847,2191.791
45545,,2191.811,1847,2191.811
45546,,2191.829,1847,2191.829
45547,,2191.849,1847,2191.849
45548,,2191.868,1847,2191.868
45549,,2191.887,1847,2191.887
45550,,2191.903,1847,2191.903
45551,,2191.927,1847,2191.927
45552,,2191.948,1847,2191.948
45553,,2191.961,1847,2191.961
45554,,2191.978,1847,2191.978
45555,,2191.993,1847,2191.993
45556,,2192.01,1847,2192.01
45557,,2192.032,1847,2192.032
45558,,2192.042,1848,2192.042
45559,,2192.062,1848,2192.062
45560,,2192.081,1848,2192.081
45561,,2192.097,1848,2192.097
45562,,2192.118,1848,2192.118
45563,,2192.143,1848,2192.143
45564,,2192.16,1848,2192.16
45565,,2192.188,1848,2192.188
45566,,2192.225,1848,2192.225
45567,,2192.242,1848,2192.242
45568,,2192.271,1848,2192.271
45569,,2192.294,1848,2192.294
45570,,2192.31,1848,2192.31
45571,,2192.33,1848,2192.33
45572,,2192.343,1848,2192.343
45573,,2192.36,1848,2192.36
45574,,2192.378,1848,2192.378
45575,,2192.391,1848,2192.391
45576,,2192.409,1848,2192.409
45577,,2192.428,1848,2192.428
45578,,2192.45,1849,2192.45
45579,,2192.464,1849,2192.464
45580,,2192.485,1849,2192.485
45581,,2192.5,1849,2192.5
45582,,2192.515,1849,2192.515
45583,,2192.531,1849,2192.531
45584,,2192.549,1849,2192.549
45585,,2192.569,1849,2192.569
45586,,2192.589,1849,2192.589
45587,,2192.616,1849,2192.616
45588,,2192.638,1849,2192.638
45589,,2192.656,1849,2192.656
45590,,2192.672,1849,2192.672
45591,,2192.693,1849,2192.693
45592,,2192.718,1849,2192.718
45593,,2192.744,1849,2192.744
45594,,2192.768,1849,2192.768
45595,,2192.786,1849,2192.786
45596,,2192.806,1849,2192.806
45597,,2192.824,1849,2192.824
45598,,2192.846,1849,2192.846
45599,,2192.867,1849,2192.867
45600,,2192.896,1849,2192.896
45601,,2192.912,1849,2192.912
45602,,2192.934,1849,2192.934
45603,,2192.958,1849,2192.958
45604,,2192.988,1849,2192.988
45605,,2193.009,1849,2193.009
45606,,2193.026,1850,2193.026
45607,,2193.038,1850,2193.038
45608,,2193.058,1850,2193.058
45609,,2193.083,1850,2193.083
45610,,2193.102,1850,2193.102
45611,,2193.12,1850,2193.12
45612,,2193.137,1850,2193.137
45613,,2193.152,1850,2193.152
45614,,2193.174,1850,2193.174
45615,,2193.195,1850,2193.195
45616,,2193.209,1850,2193.209
45617,,2193.239,1850,2193.239
45618,,2193.256,1851,2193.256
45619,,2193.27,1851,2193.27
45620,,2193.288,1851,2193.288
45621,,2193.313,1851,2193.313
45622,,2193.332,1851,2193.332
45623,,2193.358,1851,2193.358
45624,,2193.377,1851,2193.377
45625,,2193.398,1851,2193.398
45626,,2193.417,1851,2193.417
45627,,2193.443,1851,2193.443
45628,,2193.465,1851,2193.465
45629,,2193.481,1851,2193.481
45630,,2193.507,1851,2193.507
45631,,2193.53,1851,2193.53
45632,,2193.562,1851,2193.562
45633,,2193.596,1851,2193.596
45634,,2193.619,1851,2193.619
45635,,2193.647,1851,2193.647
45636,,2193.661,1851,2193.661
45637,,2193.684,1851,2193.684
45638,,2193.725,1851,2193.725
45639,,2193.748,1851,2193.748
45640,,2193.769,1851,2193.769
45641,,2193.79,1851,2193.79
45642,,2193.804,1851,2193.804
45643,,2193.827,1851,2193.827
45644,,2193.853,1851,2193.853
45645,,2193.868,1852,2193.868
45646,,2193.886,1852,2193.886
45647,,2193.903,1852,2193.903
45648,,2193.924,1852,2193.924
45649,,2193.95,1852,2193.95
45650,,2193.975,1852,2193.975
45651,,2193.993,1852,2193.993
45652,,2194.011,1852,2194.011
45653,,2194.03,1852,2194.03
45654,,2194.045,1852,2194.045
45655,,2194.059,1852,2194.059
45656,,2194.079,1852,2194.079
45657,,2194.098,1852,2194.098
45658,,2194.114,1852,2194.114
45659,,2194.14,1852,2194.14
45660,,2194.166,1852,2194.166
45661,,2194.183,1852,2194.183
45662,,2194.204,1852,2194.204
45663,,2194.225,1852,2194.225
45664,,2194.247,1852,2194.247
45665,,2194.272,1852,2194.272
45666,,2194.288,1852,2194.288
45667,,2194.317,1852,2194.317
45668,,2194.35,1852,2194.35
45669,,2194.373,1852,2194.373
45670,,2194.39,1852,2194.39
45671,,2194.414,1852,2194.414
45672,,2194.43,1852,2194.43
45673,,2194.45,1852,2194.45
45674,,2194.472,1852,2194.472
45675,,2194.493,1852,2194.493
45676,,2194.512,1852,2194.512
45677,,2194.526,1852,2194.526
45678,,2194.547,1852,2194.547
45679,,2194.569,1852,2194.569
45680,,2194.586,1852,2194.586
45681,,2194.6,1852,2194.6
45682,,2194.622,1852,2194.622
45683,,2194.643,1852,2194.643
45684,,2194.655,1852,2194.655
45685,,2194.671,1852,2194.671
45686,,2194.686,1852,2194.686
45687,,2194.713,1852,2194.713
45688,,2194.732,1852,2194.732
45689,,2194.76,1852,2194.76
45690,,2194.781,1852,2194.781
45691,,2194.796,1852,2194.796
45692,,2194.818,1852,2194.818
45693,,2194.843,1852,2194.843
45694,,2194.873,1852,2194.873
45695,,2194.907,1852,2194.907
45696,,2194.93,1852,2194.93
45697,,2194.949,1852,2194.949
45698,,2194.971,1852,2194.971
45699,,2194.989,1852,2194.989
45700,,2195.006,1852,2195.006
45701,,2195.023,1852,2195.023
45702,,2195.048,1852,2195.048
45703,,2195.068,1852,2195.068
45704,,2195.091,1852,2195.091
45705,,2195.103,1853,2195.103
45706,,2195.118,1853,2195.118
45707,,2195.136,1853,2195.136
45708,,2195.159,1853,2195.159
45709,,2195.177,1853,2195.177
45710,,2195.196,1853,2195.196
45711,,2195.221,1853,2195.221
45712,,2195.24,1853,2195.24
45713,,2195.274,1853,2195.274
45714,,2195.285,1854,2195.285
45715,,2195.305,1854,2195.305
45716,,2195.328,1854,2195.328
45717,,2195.347,1854,2195.347
45718,,2195.37,1854,2195.37
45719,,2195.402,1854,2195.402
45720,,2195.424,1854,2195.424
45721,,2195.446,1854,2195.446
45722,,2195.467,1854,2195.467
45723,,2195.493,1854,2195.493
45724,,2195.515,1854,2195.515
45725,,2195.539,1854,2195.539
45726,,2195.562,1854,2195.562
45727,,2195.58,1854,2195.58
45728,,2195.603,1854,2195.603
45729,,2195.621,1854,2195.621
45730,,2195.64,1854,2195.64
45731,,2195.665,1854,2195.665
45732,,2195.683,1854,2195.683
45733,,2195.698,1854,2195.698
45734,,2195.731,1854,2195.731
45735,,2195.762,1854,2195.762
45736,,2195.785,1854,2195.785
45737,,2195.805,1854,2195.805
45738,,2195.827,1854,2195.827
45739,,2195.85,1854,2195.85
45740,,2195.875,1854,2195.875
45741,,2195.9,1854,2195.9
45742,,2195.922,1854,2195.922
45743,,2195.945,1854,2195.945
45744,,2195.967,1854,2195.967
45745,,2195.981,1855,2195.981
45746,,2195.996,1855,2195.996
45747,,2196.017,1855,2196.017
45748,,2196.033,1855,2196.033
45749,,2196.07,1855,2196.07
45750,,2196.086,1855,2196.086
45751,,2196.105,1855,2196.105
45752,,2196.12,1855,2196.12
45753,,2196.137,1855,2196.137
45754,,2196.154,1855,2196.154
45755,,2196.173,1855,2196.173
45756,,2196.194,1855,2196.194
45757,,2196.214,1855,2196.214
45758,,2196.243,1855,2196.243
45759,,2196.264,1855,2196.264
45760,,2196.285,1855,2196.285
45761,,2196.304,1855,2196.304
45762,,2196.326,1855,2196.326
45763,,2196.345,1855,2196.345
45764,,2196.371,1855,2196.371
45765,,2196.399,1855,2196.399
45766,,2196.434,1855,2196.434
45767,,2196.458,1855,2196.458
45768,,2196.48,1855,2196.48
45769,,2196.502,1855,2196.502
45770,,2196.532,1855,2196.532
45771,,2196.558,1855,2196.558
45772,,2196.575,1855,2196.575
45773,,2196.592,1855,2196.592
45774,,2196.609,1855,2196.609
45775,,2196.629,1856,2196.629
45776,,2196.645,1856,2196.645
45777,,2196.666,1856,2196.666
45778,,2196.683,1856,2196.683
45779,,2196.705,1856,2196.705
45780,,2196.724,1856,2196.724
45781,,2196.743,1856,2196.743
45782,,2196.76,1856,2196.76
45783,,2196.776,1856,2196.776
45784,,2196.805,1856,2196.805
45785,,2196.824,1856,2196.824
45786,,2196.849,1856,2196.849
45787,,2196.87,1856,2196.87
45788,,2196.894,1856,2196.894
45789,,2196.923,1856,2196.923
45790,,2196.948,1856,2196.948
45791,,2196.967,1856,2196.967
45792,,2197.007,1856,2197.007
45793,,2197.035,1856,2197.035
45794,,2197.055,1856,2197.055
45795,,2197.089,1856,2197.089
45796,,2197.116,1856,2197.116
45797,,2197.148,1856,2197.148
45798,,2197.164,1856,2197.164
45799,,2197.18,1856,2197.18
45800,,2197.203,1856,2197.203
45801,,2197.235,1856,2197.235
45802,,2197.253,1856,2197.253
45803,,2197.278,1856,2197.278
45804,,2197.298,1856,2197.298
45805,,2197.326,1856,2197.326
45806,,2197.344,1857,2197.344
45807,,2197.356,1857,2197.356
45808,,2197.383,1857,2197.383
45809,,2197.409,1857,2197.409
45810,,2197.429,1857,2197.429
45811,,2197.455,1857,2197.455
45812,,2197.482,1857,2197.482
45813,,2197.511,1858,2197.511
45814,,2197.532,1858,2197.532
45815,,2197.562,1858,2197.562
45816,,2197.578,1858,2197.578
45817,,2197.601,1858,2197.601
45818,,2197.625,1858,2197.625
45819,,2197.644,1858,2197.644
45820,,2197.666,1858,2197.666
45821,,2197.684,1858,2197.684
45822,,2197.701,1858,2197.701
45823,,2197.728,1858,2197.728
45824,,2197.757,1858,2197.757
45825,,2197.781,1858,2197.781
45826,,2197.808,1858,2197.808
45827,,2197.82,1858,2197.82
45828,,2197.842,1858,2197.842
45829,,2197.871,1858,2197.871
45830,,2197.9,1858,2197.9
45831,,2197.92,1858,2197.92
45832,,2197.943,1858,2197.943
45833,,2197.963,1858,2197.963
45834,,2197.987,1858,2197.987
45835,,2198.008,1858,2198.008
45836,,2198.026,1859,2198.026
45837,,2198.039,1859,2198.039
45838,,2198.051,1859,2198.051
45839,,2198.07,1859,2198.07
45840,,2198.097,1859,2198.097
45841,,2198.122,1859,2198.122
45842,,2198.141,1859,2198.141
45843,,2198.16,1859,2198.16
45844,,2198.18,1859,2198.18
45845,,2198.203,1859,2198.203
45846,,2198.226,1859,2198.226
45847,,2198.244,1859,2198.244
45848,,2198.263,1859,2198.263
45849,,2198.287,1859,2198.287
45850,,2198.31,1859,2198.31
45851,,2198.335,1859,2198.335
45852,,2198.364,1859,2198.364
45853,,2198.387,1859,2198.387
45854,,2198.414,1859,2198.414
45855,,2198.437,1859,2198.437
45856,,2198.462,1859,2198.462
45857,,2198.484,1859,2198.484
45858,,2198.507,1859,2198.507
45859,,2198.53,1859,2198.53
45860,,2198.548,1859,2198.548
45861,,2198.57,1859,2198.57
45862,,2198.583,1860,2198.583
45863,,2198.598,1860,2198.598
45864,,2198.623,1860,2198.623
45865,,2198.651,1860,2198.651
45866,,2198.665,1860,2198.665
45867,,2198.695,1860,2198.695
45868,,2198.72,1860,2198.72
45869,,2198.748,1860,2198.748
45870,,2198.764,1861,2198.764
45871,,2198.778,1861,2198.778
45872,,2198.795,1861,2198.795
45873,,2198.832,1861,2198.832
45874,,2198.852,1861,2198.852
45875,,2198.879,1861,2198.879
45876,,2198.901,1861,2198.901
45877,,2198.917,1861,2198.917
45878,,2198.938,1861,2198.938
45879,,2198.96,1861,2198.96
45880,,2198.993,1861,2198.993
45881,,2199.01,1861,2199.01
45882,,2199.033,1861,2199.033
45883,,2199.05,1861,2199.05
45884,,2199.065,1861,2199.065
45885,,2199.087,1861,2199.087
45886,,2199.117,1861,2199.117
45887,,2199.136,1861,2199.136
45888,,2199.159,1861,2199.159
45889,,2199.183,1861,2199.183
45890,,2199.198,1861,2199.198
45891,,2199.22,1861,2199.22
45892,,2199.237,1861,2199.237
45893,,2199.254,1861,2199.254
45894,,2199.282,1861,2199.282
45895,,2199.302,1861,2199.302
45896,,2199.33,1861,2199.33
45897,,2199.358,1861,2199.358
45898,,2199.384,1861,2199.384
45899,,2199.407,1861,2199.407
45900,,2199.429,1861,2199.429
45901,,2199.452,1861,2199.452
45902,,2199.475,1861,2199.475
45903,,2199.499,1861,2199.499
45904,,2199.518,1861,2199.518
45905,,2199.533,1861,2199.533
45906,,2199.55,1861,2199.55
45907,,2199.575,1861,2199.575
45908,,2199.603,1861,2199.603
45909,,2199.631,1861,2199.631
45910,,2199.658,1861,2199.658
45911,,2199.675,1861,2199.675
45912,,2199.69,1861,2199.69
45913,,2199.703,1861,2199.703
45914,,2199.726,1861,2199.726
45915,,2199.741,1861,2199.741
45916,,2199.76,1861,2199.76
45917,,2199.773,1862,2199.773
45918,,2199.795,1862,2199.795
45919,,2199.822,1862,2199.822
45920,,2199.842,1862,2199.842
45921,,2199.872,1862,2199.872
45922,,2199.893,1862,2199.893
45923,,2199.914,1862,2199.914
45924,,2199.935,1862,2199.935
45925,,2199.959,1862,2199.959
45926,,2199.99,1862,2199.99
45927,,2200.012,1862,2200.012
45928,,2200.036,1862,2200.036
45929,,2200.053,1862,2200.053
45930,,2200.068,1862,2200.068
45931,,2200.089,1862,2200.089
45932,,2200.104,1862,2200.104
45933,,2200.116,1863,2200.116
45934,,2200.132,1863,2200.132
45935,,2200.15,1863,2200.15
45936,,2200.179,1863,2200.179
45937,,2200.21,1863,2200.21
45938,,2200.238,1863,2200.238
45939,,2200.262,1863,2200.262
45940,,2200.273,1864,2200.273
45941,,2200.288,1864,2200.288
45942,,2200.31,1864,2200.31
45943,,2200.334,1864,2200.334
45944,,2200.362,1864,2200.362
45945,,2200.378,1864,2200.378
45946,,2200.399,1864,2200.399
45947,,2200.419,1864,2200.419
45948,,2200.432,1865,2200.432
45949,,2200.444,1865,2200.444
45950,,2200.47,1865,2200.47
45951,,2200.489,1865,2200.489
45952,,2200.512,1865,2200.512
45953,,2200.535,1865,2200.535
45954,,2200.561,1865,2200.561
45955,,2200.572,1866,2200.572
45956,,2200.588,1866,2200.588
45957,,2200.62,1866,2200.62
45958,,2200.643,1866,2200.643
45959,,2200.666,1866,2200.666
45960,,2200.686,1866,2200.686
45961,,2200.706,1866,2200.706
45962,,2200.727,1866,2200.727
45963,,2200.744,1867,2200.744
45964,,2200.757,1867,2200.757
45965,,2200.777,1867,2200.777
45966,,2200.807,1867,2200.807
45967,,2200.838,1867,2200.838
45968,,2200.857,1867,2200.857
45969,,2200.877,1867,2200.877
45970,,2200.901,1867,2200.901
45971,,2200.928,1867,2200.928
45972,,2200.951,1867,2200.951
45973,,2200.968,1868,2200.968
45974,,2200.984,1868,2200.984
45975,,2201.007,1868,2201.007
45976,,2201.024,1868,2201.024
45977,,2201.046,1868,2201.046
45978,,2201.063,1868,2201.063
45979,,2201.087,1868,2201.087
45980,,2201.11,1868,2201.11
45981,,2201.139,1868,2201.139
45982,,2201.161,1868,2201.161
45983,,2201.178,1868,2201.178
45984,,2201.199,1868,2201.199
45985,,2201.217,1868,2201.217
45986,,2201.246,1868,2201.246
45987,,2201.273,1868,2201.273
45988,,2201.297,1868,2201.297
45989,,2201.311,1868,2201.311
45990,,2201.33,1868,2201.33
45991,,2201.354,1868,2201.354
45992,,2201.373,1868,2201.373
45993,,2201.391,1868,2201.391
45994,,2201.407,1868,2201.407
45995,,2201.425,1868,2201.425
45996,,2201.449,1868,2201.449
45997,,2201.466,1868,2201.466
45998,,2201.479,1869,2201.479
45999,,2201.494,1869,2201.494
46000,,2201.508,1869,2201.508
46001,,2201.524,1869,2201.524
46002,,2201.542,1869,2201.542
46003,,2201.574,1869,2201.574
46004,,2201.593,1869,2201.593
46005,,2201.609,1869,2201.609
46006,,2201.628,1869,2201.628
46007,,2201.644,1869,2201.644
46008,,2201.666,1869,2201.666
46009,,2201.689,1869,2201.689
