#This data file has 4 columns:			
#column 1:	Depth in m below the surface		
#column 2:	"Ice age following the WD2014 chronology, in years before 1950 C.E."		
#column 3:	"Accumulation reconstructed using an inverse firn densification model, in m ice equivalent per year"		
#column 4:	2 sigma accumulation uncertainty from monte-carlo simulation		
			
#Depth	Ice age	Accumulation	2 sigma uncertainty
#(m)	(years bp)	(m ice a-1)	(m ice a-1)
3357.837	59395	0.2045	0.046
3357.929	59405	0.2037	0.046
3358.022	59415	0.2024	0.046
3358.115	59425	0.2011	0.046
3358.207	59435	0.2011	0.046
3358.3	59445	0.2013	0.046
3358.393	59455	0.2016	0.046
3358.487	59465	0.2023	0.046
3358.58	59475	0.2029	0.046
3358.674	59485	0.2037	0.046
3358.768	59495	0.2046	0.046
3358.862	59505	0.2055	0.046
3358.956	59515	0.2069	0.046
3359.05	59525	0.2085	0.047
3359.145	59535	0.2099	0.047
3359.24	59545	0.2103	0.047
3359.335	59555	0.2108	0.047
3359.43	59565	0.2117	0.047
3359.526	59575	0.2129	0.048
3359.621	59585	0.2141	0.048
3359.717	59595	0.2163	0.048
3359.813	59605	0.2185	0.048
3359.909	59615	0.2198	0.048
3360.005	59625	0.2196	0.048
3360.102	59635	0.2194	0.048
3360.198	59645	0.219	0.049
3360.294	59655	0.2186	0.049
3360.39	59665	0.2182	0.049
3360.487	59675	0.2184	0.049
3360.583	59685	0.2185	0.049
3360.679	59695	0.2185	0.049
3360.775	59705	0.2184	0.049
3360.87	59715	0.2183	0.049
3360.966	59725	0.2187	0.048
3361.061	59735	0.219	0.048
3361.156	59745	0.2189	0.048
3361.251	59755	0.218	0.048
3361.345	59765	0.217	0.048
3361.439	59775	0.2158	0.048
3361.533	59785	0.2144	0.048
3361.626	59795	0.2131	0.048
3361.719	59805	0.2127	0.048
3361.812	59815	0.2123	0.048
3361.904	59825	0.2121	0.048
3361.996	59835	0.2123	0.047
3362.087	59845	0.2125	0.047
3362.178	59855	0.2127	0.047
3362.269	59865	0.2129	0.047
3362.359	59875	0.2126	0.047
3362.449	59885	0.2123	0.047
3362.538	59895	0.2119	0.047
3362.627	59905	0.2112	0.047
3362.716	59915	0.2105	0.047
3362.804	59925	0.2099	0.047
3362.892	59935	0.2094	0.047
3362.979	59945	0.2094	0.047
3363.066	59955	0.2102	0.047
3363.153	59965	0.2107	0.047
3363.239	59975	0.2105	0.047
3363.324	59985	0.2102	0.047
3363.41	59995	0.2102	0.047
3363.494	60005	0.2105	0.047
3363.579	60015	0.2109	0.047
3363.663	60025	0.2109	0.047
3363.746	60035	0.2105	0.047
3363.829	60045	0.2101	0.047
3363.912	60055	0.2098	0.047
3363.994	60065	0.2096	0.046
3364.076	60075	0.2095	0.046
3364.157	60085	0.2093	0.046
3364.238	60095	0.209	0.046
3364.319	60105	0.2087	0.046
3364.399	60115	0.2083	0.046
3364.479	60125	0.2076	0.046
3364.558	60135	0.2069	0.046
3364.637	60145	0.2062	0.046
3364.715	60155	0.2055	0.046
3364.793	60165	0.2048	0.046
3364.871	60175	0.2041	0.046
3364.948	60185	0.2046	0.045
3365.025	60195	0.2051	0.045
3365.101	60205	0.2056	0.045
3365.177	60215	0.2056	0.045
3365.252	60225	0.2053	0.045
3365.327	60235	0.2051	0.045
3365.402	60245	0.2048	0.045
3365.476	60255	0.2046	0.045
3365.55	60265	0.2044	0.045
3365.624	60275	0.2041	0.045
3365.697	60285	0.2038	0.045
3365.77	60295	0.2034	0.045
3365.842	60305	0.203	0.045
3365.914	60315	0.2029	0.045
3365.985	60325	0.2029	0.045
3366.056	60335	0.203	0.045
3366.127	60345	0.2031	0.045
3366.198	60355	0.203	0.045
3366.268	60365	0.2029	0.045
3366.337	60375	0.2028	0.045
3366.407	60385	0.2028	0.045
3366.476	60395	0.2031	0.045
3366.544	60405	0.2034	0.045
3366.612	60415	0.2036	0.045
3366.68	60425	0.2034	0.045
3366.748	60435	0.203	0.045
3366.815	60445	0.2025	0.045
3366.882	60455	0.2021	0.045
3366.948	60465	0.2019	0.045
3367.015	60475	0.2018	0.044
3367.08	60485	0.2016	0.044
3367.146	60495	0.2013	0.044
3367.211	60505	0.201	0.044
3367.276	60515	0.2007	0.044
3367.34	60525	0.2004	0.044
3367.405	60535	0.2	0.044
3367.469	60545	0.1996	0.044
3367.532	60555	0.1992	0.044
3367.595	60565	0.1988	0.044
3367.658	60575	0.1984	0.044
3367.721	60585	0.198	0.044
3367.783	60595	0.1975	0.044
3367.846	60605	0.1971	0.044
3367.907	60615	0.1969	0.044
3367.969	60625	0.1969	0.044
3368.03	60635	0.1969	0.044
3368.091	60645	0.197	0.044
3368.152	60655	0.1969	0.044
3368.212	60665	0.1965	0.044
3368.272	60675	0.1962	0.044
3368.332	60685	0.1959	0.044
3368.392	60695	0.1957	0.044
3368.451	60705	0.1959	0.045
3368.51	60715	0.196	0.045
3368.569	60725	0.1962	0.045
3368.627	60735	0.1964	0.045
3368.686	60745	0.1962	0.045
3368.744	60755	0.196	0.045
3368.802	60765	0.1959	0.045
3368.859	60775	0.1957	0.045
3368.916	60785	0.1959	0.045
3368.974	60795	0.1961	0.045
3369.03	60805	0.1963	0.045
3369.087	60815	0.1966	0.045
3369.144	60825	0.1968	0.045
3369.2	60835	0.1971	0.045
3369.256	60845	0.1975	0.045
3369.312	60855	0.1978	0.045
3369.367	60865	0.1981	0.045
3369.422	60875	0.1979	0.045
3369.478	60885	0.1977	0.045
3369.533	60895	0.1974	0.044
3369.587	60905	0.1971	0.044
3369.642	60915	0.1969	0.044
3369.696	60925	0.1967	0.044
3369.75	60935	0.1965	0.044
3369.804	60945	0.1963	0.044
3369.858	60955	0.1962	0.044
3369.912	60965	0.1962	0.044
3369.965	60975	0.1962	0.044
3370.018	60985	0.1962	0.044
3370.071	60995	0.1961	0.044
3370.124	61005	0.1957	0.044
3370.177	61015	0.1953	0.044
3370.23	61025	0.1949	0.044
3370.282	61035	0.1945	0.044
3370.334	61045	0.1942	0.044
3370.386	61055	0.194	0.044
3370.438	61065	0.1938	0.044
3370.49	61075	0.1937	0.044
3370.541	61085	0.1935	0.044
3370.593	61095	0.1932	0.044
3370.644	61105	0.1928	0.044
3370.695	61115	0.1924	0.044
3370.746	61125	0.192	0.044
3370.797	61135	0.1916	0.044
3370.847	61145	0.1912	0.044
3370.898	61155	0.1908	0.044
3370.948	61165	0.1904	0.044
3370.999	61175	0.19	0.044
3371.049	61185	0.1896	0.043
3371.099	61195	0.1892	0.043
3371.148	61205	0.189	0.043
3371.198	61215	0.1891	0.043
3371.248	61225	0.1891	0.043
3371.297	61235	0.1892	0.043
3371.346	61245	0.1893	0.043
3371.396	61255	0.1893	0.043
3371.445	61265	0.1895	0.043
3371.494	61275	0.1896	0.043
3371.543	61285	0.1897	0.043
3371.591	61295	0.1898	0.043
3371.64	61305	0.1898	0.043
3371.688	61315	0.1894	0.043
3371.737	61325	0.1891	0.043
3371.785	61335	0.1887	0.043
3371.833	61345	0.1883	0.043
3371.881	61355	0.188	0.043
3371.929	61365	0.188	0.043
3371.977	61375	0.1879	0.043
3372.025	61385	0.1879	0.043
3372.072	61395	0.1878	0.043
3372.12	61405	0.1878	0.043
3372.167	61415	0.1875	0.043
3372.215	61425	0.1871	0.043
3372.262	61435	0.1868	0.043
3372.309	61445	0.1865	0.043
3372.356	61455	0.1862	0.043
3372.403	61465	0.186	0.043
3372.45	61475	0.1861	0.044
3372.496	61485	0.1861	0.044
3372.543	61495	0.1861	0.044
3372.59	61505	0.1861	0.044
3372.636	61515	0.1862	0.044
3372.683	61525	0.1863	0.044
3372.729	61535	0.1864	0.044
3372.775	61545	0.1866	0.044
3372.821	61555	0.1867	0.044
3372.868	61565	0.1868	0.044
3372.914	61575	0.1871	0.044
3372.96	61585	0.1874	0.044
3373.005	61595	0.1877	0.044
3373.051	61605	0.188	0.044
3373.097	61615	0.1883	0.044
3373.143	61625	0.1884	0.044
3373.188	61635	0.1881	0.044
3373.234	61645	0.1878	0.044
3373.279	61655	0.1876	0.044
3373.325	61665	0.1873	0.044
3373.37	61675	0.1871	0.044
3373.415	61685	0.1872	0.044
3373.46	61695	0.1875	0.044
3373.505	61705	0.1877	0.044
3373.551	61715	0.1879	0.044
3373.596	61725	0.1882	0.044
3373.64	61735	0.1883	0.044
3373.685	61745	0.1882	0.044
3373.73	61755	0.1882	0.044
3373.775	61765	0.1881	0.044
3373.82	61775	0.188	0.044
3373.864	61785	0.1879	0.044
3373.909	61795	0.1881	0.044
3373.954	61805	0.1883	0.044
3373.998	61815	0.1885	0.044
3374.043	61825	0.1888	0.044
3374.087	61835	0.189	0.044
3374.131	61845	0.1892	0.044
3374.176	61855	0.1893	0.044
3374.22	61865	0.1893	0.044
3374.264	61875	0.1894	0.044
3374.309	61885	0.1895	0.044
3374.353	61895	0.1895	0.044
3374.397	61905	0.1895	0.044
3374.441	61915	0.1892	0.044
3374.485	61925	0.189	0.044
3374.529	61935	0.1888	0.044
3374.573	61945	0.1885	0.044
3374.617	61955	0.1883	0.044
3374.661	61965	0.1882	0.044
3374.705	61975	0.1881	0.044
3374.749	61985	0.188	0.044
3374.793	61995	0.1879	0.044
3374.836	62005	0.1878	0.044
3374.88	62015	0.1877	0.044
3374.924	62025	0.1877	0.044
3374.968	62035	0.1877	0.044
3375.011	62045	0.1877	0.044
3375.055	62055	0.1877	0.044
3375.099	62065	0.1877	0.044
3375.142	62075	0.1876	0.044
3375.186	62085	0.1873	0.044
3375.229	62095	0.1871	0.044
3375.273	62105	0.1868	0.044
3375.316	62115	0.1865	0.044
3375.36	62125	0.1862	0.043
3375.404	62135	0.1861	0.043
3375.447	62145	0.186	0.043
3375.49	62155	0.186	0.043
3375.534	62165	0.186	0.043
3375.577	62175	0.1859	0.043
3375.621	62185	0.1859	0.043
3375.664	62195	0.1859	0.043
3375.708	62205	0.1859	0.043
3375.751	62215	0.1859	0.043
3375.794	62225	0.1859	0.043
3375.838	62235	0.1859	0.043
3375.881	62245	0.1859	0.043
3375.925	62255	0.1855	0.043
3375.968	62265	0.1851	0.043
3376.011	62275	0.1848	0.043
3376.055	62285	0.1844	0.043
3376.098	62295	0.1841	0.043
3376.141	62305	0.1839	0.043
3376.185	62315	0.184	0.043
3376.228	62325	0.1841	0.043
3376.271	62335	0.1842	0.043
3376.315	62345	0.1842	0.043
3376.358	62355	0.1843	0.043
3376.402	62365	0.1842	0.043
3376.445	62375	0.1839	0.043
3376.488	62385	0.1835	0.043
3376.532	62395	0.1832	0.043
3376.575	62405	0.1829	0.043
3376.618	62415	0.1825	0.043
3376.662	62425	0.1823	0.043
3376.705	62435	0.182	0.042
3376.749	62445	0.1817	0.042
3376.792	62455	0.1814	0.042
3376.835	62465	0.1812	0.042
3376.879	62475	0.1809	0.042
3376.922	62485	0.1808	0.042
3376.966	62495	0.1808	0.042
3377.009	62505	0.1807	0.042
3377.053	62515	0.1806	0.042
3377.096	62525	0.1805	0.042
3377.14	62535	0.1804	0.042
3377.183	62545	0.1801	0.042
3377.227	62555	0.1798	0.042
3377.271	62565	0.1795	0.042
3377.314	62575	0.1792	0.041
3377.358	62585	0.1789	0.041
3377.402	62595	0.1785	0.041
3377.445	62605	0.178	0.041
3377.489	62615	0.1774	0.041
3377.533	62625	0.1769	0.041
3377.576	62635	0.1764	0.041
3377.62	62645	0.1759	0.041
3377.664	62655	0.1756	0.041
3377.708	62665	0.1753	0.041
3377.752	62675	0.1751	0.041
3377.796	62685	0.1748	0.041
3377.84	62695	0.1746	0.041
3377.884	62705	0.1743	0.041
3377.928	62715	0.1738	0.041
3377.972	62725	0.1732	0.041
3378.016	62735	0.1727	0.041
3378.06	62745	0.1722	0.041
3378.104	62755	0.1717	0.041
3378.148	62765	0.1713	0.041
3378.192	62775	0.171	0.041
3378.236	62785	0.1708	0.041
3378.281	62795	0.1705	0.041
3378.325	62805	0.1702	0.041
3378.369	62815	0.17	0.041
3378.414	62825	0.1698	0.041
3378.458	62835	0.1696	0.041
3378.503	62845	0.1694	0.041
3378.547	62855	0.1692	0.041
3378.592	62865	0.169	0.041
3378.636	62875	0.1688	0.041
3378.681	62885	0.1687	0.041
3378.726	62895	0.1687	0.041
3378.771	62905	0.1686	0.040
3378.815	62915	0.1685	0.040
3378.86	62925	0.1685	0.040
3378.905	62935	0.1683	0.040
3378.95	62945	0.1682	0.040
3378.995	62955	0.168	0.040
3379.04	62965	0.1679	0.040
3379.085	62975	0.1677	0.040
3379.13	62985	0.1675	0.040
3379.176	62995	0.1674	0.040
3379.221	63005	0.1672	0.040
3379.266	63015	0.167	0.040
3379.312	63025	0.1668	0.040
3379.357	63035	0.1667	0.040
3379.403	63045	0.1666	0.040
3379.448	63055	0.1665	0.040
3379.494	63065	0.1665	0.040
3379.54	63075	0.1664	0.040
3379.585	63085	0.1664	0.040
3379.631	63095	0.1663	0.040
3379.677	63105	0.1663	0.040
3379.723	63115	0.1662	0.040
3379.769	63125	0.1662	0.040
3379.815	63135	0.1662	0.040
3379.861	63145	0.1661	0.040
3379.908	63155	0.1658	0.040
3379.954	63165	0.1653	0.039
3380	63175	0.1648	0.039
3380.047	63185	0.1643	0.039
3380.093	63195	0.1637	0.039
3380.14	63205	0.1633	0.039
3380.186	63215	0.1629	0.039
3380.233	63225	0.1625	0.039
3380.28	63235	0.1621	0.039
3380.327	63245	0.1616	0.039
3380.374	63255	0.1612	0.039
3380.421	63265	0.1606	0.039
3380.468	63275	0.16	0.039
3380.515	63285	0.1594	0.039
3380.562	63295	0.1588	0.038
3380.61	63305	0.1582	0.038
3380.657	63315	0.1577	0.038
3380.705	63325	0.1574	0.038
3380.752	63335	0.157	0.038
3380.8	63345	0.1567	0.038
3380.848	63355	0.1563	0.038
3380.896	63365	0.1561	0.038
3380.944	63375	0.1559	0.038
3380.992	63385	0.1558	0.038
3381.04	63395	0.1557	0.038
3381.088	63405	0.1555	0.038
3381.136	63415	0.1553	0.038
3381.185	63425	0.1548	0.038
3381.233	63435	0.1542	0.037
3381.282	63445	0.1537	0.037
3381.33	63455	0.1531	0.037
3381.379	63465	0.1526	0.037
3381.428	63475	0.1519	0.037
3381.477	63485	0.1513	0.037
3381.526	63495	0.1506	0.037
3381.575	63505	0.15	0.037
3381.625	63515	0.1494	0.037
3381.674	63525	0.1492	0.037
3381.723	63535	0.1491	0.037
3381.773	63545	0.149	0.037
3381.823	63555	0.1488	0.037
3381.873	63565	0.1487	0.037
3381.922	63575	0.1487	0.037
3381.972	63585	0.1487	0.037
3382.023	63595	0.1487	0.037
3382.073	63605	0.1487	0.037
3382.123	63615	0.1487	0.037
3382.174	63625	0.1487	0.037
3382.224	63635	0.1487	0.037
3382.275	63645	0.1487	0.037
3382.326	63655	0.1485	0.037
3382.377	63665	0.1483	0.037
3382.428	63675	0.1481	0.037
3382.479	63685	0.1479	0.037
3382.53	63695	0.1477	0.036
3382.582	63705	0.1472	0.036
3382.633	63715	0.1468	0.036
3382.685	63725	0.1463	0.036
3382.736	63735	0.1459	0.036
3382.788	63745	0.1454	0.036
3382.84	63755	0.1448	0.036
3382.892	63765	0.1442	0.036
3382.945	63775	0.1436	0.036
3382.997	63785	0.1433	0.036
3383.049	63795	0.1431	0.036
3383.102	63805	0.1428	0.036
3383.155	63815	0.1429	0.036
3383.208	63825	0.1431	0.036
3383.26	63835	0.1434	0.036
3383.314	63845	0.1437	0.036
3383.367	63855	0.1439	0.036
3383.42	63865	0.1439	0.036
3383.474	63875	0.1437	0.036
3383.527	63885	0.1435	0.036
3383.581	63895	0.1433	0.036
3383.635	63905	0.1431	0.036
3383.689	63915	0.1429	0.036
3383.743	63925	0.1426	0.036
3383.797	63935	0.1424	0.036
3383.852	63945	0.1421	0.036
3383.906	63955	0.142	0.036
3383.961	63965	0.142	0.036
3384.015	63975	0.142	0.036
3384.07	63985	0.1419	0.036
3384.125	63995	0.1419	0.036
3384.181	64005	0.142	0.036
3384.236	64015	0.1421	0.036
3384.291	64025	0.1421	0.036
3384.347	64035	0.1422	0.036
3384.403	64045	0.1422	0.036
3384.458	64055	0.142	0.036
3384.514	64065	0.1418	0.036
3384.57	64075	0.1417	0.036
3384.627	64085	0.1415	0.036
3384.683	64095	0.1417	0.037
3384.739	64105	0.1419	0.037
3384.796	64115	0.1421	0.037
3384.853	64125	0.1423	0.037
3384.909	64135	0.1426	0.037
3384.966	64145	0.143	0.037
3385.023	64155	0.1434	0.037
3385.081	64165	0.1438	0.037
3385.138	64175	0.1442	0.037
3385.195	64185	0.1446	0.037
3385.253	64195	0.1451	0.037
3385.311	64205	0.1456	0.038
3385.368	64215	0.1461	0.038
3385.426	64225	0.1464	0.038
3385.484	64235	0.1467	0.038
3385.542	64245	0.147	0.038
3385.601	64255	0.1473	0.038
3385.659	64265	0.1478	0.039
3385.718	64275	0.1486	0.039
3385.776	64285	0.1494	0.039
3385.835	64295	0.1501	0.039
3385.894	64305	0.151	0.039
3385.953	64315	0.1519	0.040
3386.012	64325	0.1527	0.040
3386.071	64335	0.1536	0.040
3386.13	64345	0.1546	0.040
3386.189	64355	0.1556	0.040
3386.249	64365	0.1566	0.041
3386.308	64375	0.1576	0.041
3386.368	64385	0.1587	0.041
3386.428	64395	0.1594	0.041
3386.487	64405	0.16	0.041
3386.547	64415	0.1607	0.041
3386.607	64425	0.1613	0.042
3386.667	64435	0.1617	0.042
3386.728	64445	0.1619	0.042
3386.788	64455	0.1621	0.042
3386.848	64465	0.1623	0.042
3386.909	64475	0.1626	0.042
3386.969	64485	0.1631	0.042
3387.03	64495	0.1635	0.042
3387.09	64505	0.164	0.042
3387.151	64515	0.1645	0.042
3387.212	64525	0.1649	0.042
3387.273	64535	0.1653	0.043
3387.333	64545	0.1658	0.043
3387.394	64555	0.166	0.043
3387.455	64565	0.1657	0.043
3387.516	64575	0.1654	0.043
3387.578	64585	0.1652	0.043
3387.639	64595	0.165	0.043
3387.7	64605	0.1651	0.043
3387.761	64615	0.1653	0.043
3387.822	64625	0.1655	0.043
3387.884	64635	0.1657	0.043
3387.945	64645	0.1657	0.043
3388.006	64655	0.1657	0.043
3388.068	64665	0.1657	0.043
3388.129	64675	0.1657	0.043
3388.191	64685	0.1659	0.043
3388.252	64695	0.1661	0.043
3388.314	64705	0.1664	0.043
3388.375	64715	0.1666	0.043
3388.437	64725	0.1666	0.043
3388.498	64735	0.1665	0.043
3388.56	64745	0.1664	0.043
3388.621	64755	0.1664	0.043
3388.683	64765	0.1661	0.043
3388.744	64775	0.1658	0.043
3388.806	64785	0.1655	0.043
3388.867	64795	0.1652	0.043
3388.929	64805	0.165	0.043
3388.99	64815	0.1648	0.043
3389.052	64825	0.1646	0.042
3389.113	64835	0.1644	0.042
3389.175	64845	0.1642	0.042
3389.236	64855	0.164	0.042
3389.297	64865	0.1639	0.042
3389.359	64875	0.1637	0.042
3389.42	64885	0.1633	0.042
3389.481	64895	0.1629	0.042
3389.543	64905	0.1624	0.042
3389.604	64915	0.162	0.042
3389.665	64925	0.1614	0.042
3389.726	64935	0.1608	0.041
3389.787	64945	0.1602	0.041
3389.848	64955	0.1596	0.041
3389.909	64965	0.1592	0.041
3389.97	64975	0.159	0.041
3390.031	64985	0.1588	0.041
3390.092	64995	0.1586	0.041
3390.152	65005	0.1583	0.041
3390.213	65015	0.158	0.041
3390.274	65025	0.1578	0.041
3390.334	65035	0.1575	0.041
3390.395	65045	0.1572	0.041
3390.455	65055	0.1569	0.040
3390.516	65065	0.1567	0.040
3390.576	65075	0.1564	0.040
3390.636	65085	0.1561	0.040
3390.696	65095	0.1557	0.040
3390.756	65105	0.1552	0.040
3390.816	65115	0.1548	0.040
3390.876	65125	0.1544	0.040
3390.936	65135	0.1543	0.040
3390.996	65145	0.1542	0.040
3391.056	65155	0.1542	0.040
3391.115	65165	0.1541	0.040
3391.175	65175	0.154	0.040
3391.234	65185	0.1539	0.040
3391.294	65195	0.1538	0.040
3391.353	65205	0.1537	0.040
3391.412	65215	0.1537	0.040
3391.471	65225	0.1538	0.040
3391.53	65235	0.1538	0.040
3391.589	65245	0.1539	0.040
3391.648	65255	0.1538	0.040
3391.707	65265	0.1535	0.040
3391.766	65275	0.1532	0.040
3391.824	65285	0.1529	0.040
3391.883	65295	0.1525	0.039
3391.941	65305	0.1525	0.040
3391.999	65315	0.1525	0.040
3392.058	65325	0.1525	0.040
3392.116	65335	0.1525	0.040
3392.174	65345	0.1526	0.040
3392.232	65355	0.153	0.040
3392.289	65365	0.1533	0.040
3392.347	65375	0.1537	0.040
3392.405	65385	0.1541	0.040
3392.462	65395	0.1544	0.040
3392.52	65405	0.1548	0.040
3392.577	65415	0.1551	0.040
3392.634	65425	0.1555	0.040
3392.691	65435	0.1557	0.040
3392.748	65445	0.1558	0.040
3392.805	65455	0.1559	0.040
3392.862	65465	0.1561	0.040
3392.919	65475	0.1561	0.040
3392.975	65485	0.1561	0.040
3393.032	65495	0.156	0.040
3393.088	65505	0.156	0.040
3393.144	65515	0.156	0.040
3393.201	65525	0.1564	0.040
3393.257	65535	0.1567	0.041
3393.313	65545	0.1571	0.041
3393.369	65555	0.1574	0.041
3393.424	65565	0.1577	0.041
3393.48	65575	0.1579	0.041
3393.536	65585	0.1581	0.041
3393.591	65595	0.1584	0.041
3393.647	65605	0.1585	0.041
3393.702	65615	0.1584	0.041
3393.757	65625	0.1584	0.041
3393.812	65635	0.1583	0.041
3393.867	65645	0.1582	0.041
3393.922	65655	0.1581	0.041
3393.977	65665	0.158	0.041
3394.031	65675	0.1579	0.041
3394.086	65685	0.1578	0.041
3394.14	65695	0.1576	0.041
3394.195	65705	0.1574	0.041
3394.249	65715	0.1572	0.041
3394.303	65725	0.157	0.041
3394.357	65735	0.1568	0.041
3394.411	65745	0.1566	0.041
3394.465	65755	0.1565	0.040
3394.519	65765	0.1564	0.041
3394.572	65775	0.1563	0.041
3394.626	65785	0.1561	0.041
3394.68	65795	0.1565	0.041
3394.733	65805	0.1568	0.041
3394.786	65815	0.1572	0.041
3394.839	65825	0.1576	0.041
3394.892	65835	0.1578	0.041
3394.945	65845	0.1579	0.041
3394.998	65855	0.158	0.041
3395.051	65865	0.158	0.041
3395.104	65875	0.1581	0.041
3395.157	65885	0.1581	0.041
3395.209	65895	0.1579	0.041
3395.262	65905	0.1578	0.041
3395.314	65915	0.1577	0.041
3395.366	65925	0.1576	0.041
3395.418	65935	0.1577	0.041
3395.471	65945	0.158	0.041
3395.523	65955	0.1582	0.041
3395.574	65965	0.1584	0.041
3395.626	65975	0.1586	0.041
3395.678	65985	0.1584	0.041
3395.73	65995	0.1581	0.041
3395.781	66005	0.1579	0.041
3395.833	66015	0.1576	0.041
3395.884	66025	0.1574	0.041
3395.936	66035	0.1576	0.041
3395.987	66045	0.1577	0.041
3396.038	66055	0.1578	0.041
3396.089	66065	0.1579	0.041
3396.14	66075	0.158	0.041
3396.191	66085	0.1578	0.041
3396.242	66095	0.1576	0.041
3396.293	66105	0.1574	0.040
3396.344	66115	0.1572	0.040
3396.394	66125	0.1569	0.040
3396.445	66135	0.1565	0.040
3396.495	66145	0.156	0.040
3396.546	66155	0.1556	0.040
3396.596	66165	0.1551	0.040
3396.646	66175	0.1547	0.040
3396.696	66185	0.1543	0.040
3396.747	66195	0.1539	0.040
3396.797	66205	0.1536	0.040
3396.847	66215	0.1532	0.040
3396.896	66225	0.153	0.040
3396.946	66235	0.1529	0.039
3396.996	66245	0.1528	0.039
3397.046	66255	0.1527	0.039
3397.095	66265	0.1525	0.039
3397.145	66275	0.1523	0.039
3397.194	66285	0.152	0.039
3397.244	66295	0.1517	0.039
3397.293	66305	0.1514	0.039
3397.343	66315	0.1513	0.039
3397.392	66325	0.1515	0.039
3397.441	66335	0.1517	0.039
3397.49	66345	0.1518	0.039
3397.539	66355	0.152	0.039
3397.588	66365	0.1521	0.039
3397.637	66375	0.152	0.039
3397.686	66385	0.1519	0.039
3397.735	66395	0.1518	0.039
3397.783	66405	0.1517	0.039
3397.832	66415	0.1516	0.039
3397.881	66425	0.1517	0.039
3397.929	66435	0.1517	0.039
3397.978	66445	0.1518	0.039
3398.026	66455	0.1519	0.039
3398.074	66465	0.152	0.039
3398.123	66475	0.1521	0.039
3398.171	66485	0.152	0.039
3398.219	66495	0.152	0.039
3398.267	66505	0.152	0.039
3398.315	66515	0.152	0.039
3398.363	66525	0.152	0.039
3398.411	66535	0.1519	0.039
3398.459	66545	0.1518	0.039
3398.507	66555	0.1518	0.039
3398.555	66565	0.1517	0.039
3398.603	66575	0.1516	0.039
3398.65	66585	0.1515	0.039
3398.698	66595	0.1513	0.039
3398.746	66605	0.1511	0.039
3398.793	66615	0.151	0.039
3398.841	66625	0.1508	0.039
3398.888	66635	0.1506	0.039
3398.936	66645	0.1503	0.039
3398.983	66655	0.1501	0.039
3399.03	66665	0.1498	0.038
3399.078	66675	0.1495	0.038
3399.125	66685	0.1493	0.038
3399.172	66695	0.1486	0.038
3399.219	66705	0.1478	0.038
3399.266	66715	0.1471	0.038
3399.313	66725	0.1464	0.038
3399.36	66735	0.1457	0.038
3399.407	66745	0.145	0.037
3399.454	66755	0.1444	0.037
3399.501	66765	0.1437	0.037
3399.548	66775	0.1431	0.037
3399.595	66785	0.1424	0.037
3399.642	66795	0.1419	0.037
3399.688	66805	0.1416	0.037
3399.735	66815	0.1413	0.037
3399.782	66825	0.141	0.036
3399.828	66835	0.1407	0.036
3399.875	66845	0.1404	0.036
3399.921	66855	0.1403	0.036
3399.968	66865	0.1402	0.036
3400.014	66875	0.1401	0.036
3400.061	66885	0.1399	0.036
3400.107	66895	0.1398	0.036
3400.154	66905	0.1397	0.036
3400.2	66915	0.1395	0.036
3400.246	66925	0.1393	0.036
3400.292	66935	0.1391	0.036
3400.339	66945	0.1389	0.036
3400.385	66955	0.1388	0.036
3400.431	66965	0.1387	0.036
3400.477	66975	0.1386	0.036
3400.523	66985	0.1385	0.036
3400.569	66995	0.1384	0.036
3400.615	67005	0.1383	0.036
3400.661	67015	0.1383	0.036
3400.707	67025	0.1383	0.036
3400.753	67035	0.1383	0.036
3400.799	67045	0.1383	0.036
3400.845	67055	0.1383	0.036
3400.891	67065	0.1384	0.036
3400.937	67075	0.1387	0.036
3400.983	67085	0.1391	0.036
3401.029	67095	0.1394	0.036
3401.074	67105	0.1397	0.036
3401.12	67115	0.1401	0.036
3401.166	67125	0.1406	0.036
3401.211	67135	0.1412	0.037
3401.257	67145	0.1418	0.037
3401.303	67155	0.1424	0.037
3401.348	67165	0.143	0.037
3401.394	67175	0.1436	0.037
3401.44	67185	0.1442	0.037
3401.485	67195	0.1447	0.037
3401.531	67205	0.1452	0.037
3401.576	67215	0.1458	0.038
3401.622	67225	0.1463	0.038
3401.667	67235	0.1467	0.038
3401.713	67245	0.1471	0.038
3401.758	67255	0.1474	0.038
3401.804	67265	0.1478	0.038
3401.849	67275	0.1481	0.038
3401.895	67285	0.1485	0.038
3401.94	67295	0.1487	0.038
3401.986	67305	0.149	0.038
3402.031	67315	0.1492	0.038
3402.076	67325	0.1495	0.039
3402.122	67335	0.1497	0.039
3402.167	67345	0.15	0.039
3402.212	67355	0.1502	0.039
3402.258	67365	0.1505	0.039
3402.303	67375	0.1506	0.039
3402.348	67385	0.1507	0.039
3402.394	67395	0.1508	0.039
3402.439	67405	0.1509	0.039
3402.484	67415	0.151	0.039
3402.529	67425	0.151	0.039
